size,treat,conf,var,Bias 1,SD 1,rootMSE 1,MAE 1,MedAE 1,Bias 2,SD 2,rootMSE 2,MAE 2,MedAE 2,Bias 3,SD 3,rootMSE 3,MAE 3,MedAE 3
1000,0.75,1.5,Aggregated cali.,0.004171502347929845,0.4506117603760719,0.4506310686371516,0.35722846542330433,0.29203033982590654,-0.017906669629283556,0.5536965773350303,0.5539860544903089,0.44677653339019846,0.39272034010251256,0.00521809779013882,0.17281738011067813,0.17289614053779817,0.13578297228455202,0.11152307172113818
1000,0.75,1.5,Calibration by time,0.003698300560827761,0.4506849888021944,0.45070016259002205,0.35828645253862806,0.293295749666278,-0.01989959163141819,0.5533786208779029,0.5537363016742057,0.4475303114100386,0.3850909390738573,0.006782313659090544,0.17185973781095468,0.1719935151656026,0.13572836462877302,0.11318244200146821
1000,0.75,1.5,Aggregated cali. with time,0.004399271233083368,0.45141315227386164,0.4514345884324847,0.357630828292476,0.2908604688236949,-0.018404557113565367,0.5542521012741081,0.5545575889745903,0.44774230202045345,0.3891836421314623,0.00564917851393032,0.17170654284835696,0.17179944724828686,0.134830370829678,0.10926112149029787
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,1.5,Naive miss.,-0.45234767508841855,0.43103484719620816,0.6248275431311875,0.5173046322701534,0.45858981501694984,0.4322122776727877,0.5265305505802174,0.6812061902723768,0.5476813443675126,0.46359746336088925,0.4914512102233304,0.16036900793381234,0.5169550374410247,0.49145121022333027,0.4921427255966806
1000,0.75,1.5,IPW miss.,-0.18838819308768961,0.46163228225249203,0.4985924942400247,0.3974268458360394,0.33085693293418217,0.17478214816365334,0.5703241972028606,0.5965052298444572,0.4740267101678039,0.4034424905168392,0.0754877447780129,0.19915006694078938,0.2129768738013386,0.1683044374290594,0.14083357688804488
1000,0.75,1.5,Aggregated cali. miss.,-0.1893786626454954,0.4606525218758781,0.49806126508292403,0.3969789115258827,0.3282341561217095,0.17880832307045402,0.5671682446704113,0.594686668895296,0.47202668659649627,0.4062191562572264,0.07511339236451642,0.1968293875908569,0.2106747007400214,0.1664863337771067,0.13900158695804565
1000,0.75,1.5,Calibration by time miss.,-0.1961245490204533,0.45761476131697365,0.49787157832483964,0.3974075722751186,0.3370281400452839,0.19323182361650293,0.5584409150113209,0.5909270625185824,0.46902288444700235,0.40017304813478694,0.08475471082451236,0.18867529087097554,0.20683743953209713,0.1670723533361953,0.1424921457914201
1000,0.75,1.5,Aggregated cali. with time miss.,-0.1893156666237985,0.46099955627214656,0.49835831739053904,0.397302512618282,0.33134643003840125,0.17742529962522902,0.5680420605838359,0.5951063094434746,0.4727843827492363,0.40095840268065164,0.07588095131036177,0.19661677806357358,0.2107512187102747,0.1666729460676881,0.14053925294126812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,2,Naive,-0.708754716380966,0.4498210183910931,0.839447554394355,0.7325361043318114,0.6997978941539316,0.7097790866573241,0.5542617877943107,0.9005512096849633,0.7567320038854674,0.7019482399032273,0.799370090337046,0.17737529957658005,0.8188128835242754,0.7993700903370461,0.7939305371330918
1000,0.75,2,IPW,-0.0046539784084842495,0.5095315950830351,0.509552848979268,0.408754706981702,0.3611369943392546,-0.002939932652368249,0.6372465233156058,0.6372533049595173,0.5156359785955331,0.4525890822967593,0.011845501002604841,0.24176330764891743,0.24205332639595725,0.19097958144603733,0.1581139252576882
1000,0.75,2,Aggregated cali.,-0.006580809041011548,0.5064476965459936,0.5064904504374955,0.40702498466727577,0.3587488188589347,-8.554992919211912e-4,0.6341675334524177,0.6341681104913443,0.51372364953408,0.44472851298712657,0.011680762397607403,0.24050647188578195,0.24078995666168426,0.19024151189339786,0.15790495758858203
1000,0.75,2,Calibration by time,-0.007626379808726824,0.5007839137434508,0.5008419810011886,0.402249844551972,0.3615910555846966,-8.615083150598224e-5,0.6176767090269438,0.6176767150349134,0.4996229027834964,0.43544237842264666,0.012707556371856388,0.22912051495047217,0.22947263967652756,0.18031212085694925,0.14706491450118753
1000,0.75,2,Aggregated cali. with time,-0.00681761907407008,0.5087394954940745,0.5087851749072536,0.4083597951125305,0.35811545865828265,0.0021837703967699795,0.6349526274002167,0.6349563826717425,0.5135295735487418,0.44297616344408697,0.011860508449910157,0.23733183195168323,0.2376280078573071,0.18761610921109884,0.1560857249652121
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,0.75,2,Naive miss.,-0.708754716380966,0.4498210183910931,0.839447554394355,0.7325361043318114,0.6997978941539316,0.7097790866573241,0.5542617877943107,0.9005512096849633,0.7567320038854674,0.7019482399032273,0.799370090337046,0.17737529957658005,0.8188128835242754,0.7993700903370461,0.7939305371330918
1000,0.75,2,IPW miss.,-0.25566359727903887,0.5699226132945903,0.6246404246590143,0.484879172627942,0.40931799851669126,0.2041711839915461,1.0873115663457473,1.1063147448541721,0.6495932702681574,0.5464310516116009,0.10152719287865075,0.3770587160720502,0.39048821526356176,0.26455899076638245,0.2139613686036954
1000,0.75,2,Aggregated cali. miss.,-0.2589070419385706,0.5610324770477093,0.6178918163138829,0.4834392875688533,0.4117157238468323,0.23701615567092027,0.8110681820637813,0.8449900910692794,0.6183688894543636,0.521793024914945,0.09327105377506406,0.3621802773385793,0.37399738336699784,0.25868693943089277,0.20611047460560394
1000,0.75,2,Calibration by time miss.,-0.28913830405208785,0.5203876100395369,0.5953185899606854,0.4744613837649177,0.4028504312432517,0.3094500728357401,0.6653719797756582,0.7338114328958248,0.5795353701496219,0.4830159740785498,0.11527409944839428,0.3271010192050022,0.3468186770757733,0.24142344476598465,0.1955085871243334
1000,0.75,2,Aggregated cali. with time miss.,-0.2599472185826386,0.565160266473303,0.6220761072803109,0.48467655691090566,0.4108711521725894,0.21693247896148726,1.0741102242191134,1.095797642906942,0.6422988838822514,0.5286674435729344,0.10627696451206958,0.4018654365280831,0.41568091399751145,0.26463378911853636,0.21016588266514424
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
